RowId,ItemId,ChestId,Min,Max,Probability
17215,38376,1103,1,1,100
17216,38379,1103,1,1,100
17217,38380,1103,1,1,100
17218,38377,1104,1,1,100
17219,38378,1104,1,1,100
17220,38379,1104,1,1,100
17221,38380,1104,1,1,100
17222,38634,1105,1,1,100
17223,38375,1106,1,1,100
17224,38376,1106,1,1,100
17225,38378,1106,1,1,100
17226,38380,1106,1,1,100
17227,38376,1107,1,1,100
17228,38377,1107,1,1,100
17229,38378,1107,1,1,100
17230,38380,1107,1,1,100
17231,38634,1108,1,1,100
17232,38376,1109,1,1,100
17233,38378,1109,1,1,100
17234,38379,1109,1,1,100
17235,38380,1109,1,1,100
17236,38376,1110,1,1,100
17237,38377,1110,1,1,100
17238,38378,1110,1,1,100
17239,38380,1110,1,1,100
17240,38454,1111,1,1,100
17241,38635,1111,1,1,10.14
17242,40297,1112,1,1,100
17243,40298,1112,1,1,100
17244,40300,1112,1,1,100
17245,40302,1112,1,1,100
17246,40297,1113,1,1,100
17247,40299,1113,1,1,100
17248,40301,1113,1,1,100
17249,40302,1113,1,1,100
17250,40708,1114,1,1,100
17251,40297,1115,1,1,100
17252,40298,1115,1,1,100
17253,40301,1115,1,1,100
17254,40302,1115,1,1,100
17255,40299,1116,1,1,100
17256,40300,1116,1,1,100
17257,40301,1116,1,1,100
17258,40302,1116,1,1,100
17259,40708,1117,1,1,100
17260,40297,1118,1,1,100
17261,40298,1118,1,1,100
17262,40300,1118,1,1,100
17263,40302,1118,1,1,100
17264,40298,1119,1,1,100
17265,40299,1119,1,1,100
17266,40300,1119,1,1,100
17267,40302,1119,1,1,100
17268,40709,1120,1,1,100
17269,40298,1121,1,1,100
17270,40300,1121,1,1,100
17271,40301,1121,1,1,100
17272,40302,1121,1,1,100
17273,40298,1122,1,1,100
17274,40299,1122,1,1,100
17275,40300,1122,1,1,100
17276,40302,1122,1,1,100
17277,40379,1123,1,1,100
17278,40710,1123,1,1,9.72
17279,35741,1124,1,1,25.87
17280,35742,1124,1,1,22.59
17281,35740,1124,1,1,28.13
17282,35743,1124,1,1,23.41
17283,35743,1125,1,1,52.29
17284,35740,1125,1,1,50.42
17285,35742,1125,1,1,48.33
17286,35741,1125,1,1,48.96
17287,35739,1126,1,1,32.05
17288,35735,1126,1,1,34.1
17289,35737,1126,1,1,33.85
17290,35735,1127,1,1,33.42
17291,35739,1127,1,1,34.45
17292,35737,1127,1,1,32.13
17293,35738,1128,1,1,100
17294,35735,1129,1,1,33.28
17295,35739,1129,1,1,32.95
17296,35737,1129,1,1,33.77
17297,35736,1130,1,1,100
17298,35251,1130,1,1,5.16
17299,35250,1130,1,1,4.78
17300,35258,1130,1,1,5.24
17301,35255,1130,1,1,5.41
17302,35259,1130,1,1,4.87
17303,35249,1130,1,1,4.85
17304,38531,1130,1,1,5.33
17305,35263,1130,1,1,5.26
17306,35246,1130,1,1,5.79
17307,35257,1130,1,1,5.33
17308,35248,1130,1,1,5.26
17309,35256,1130,1,1,5.48
17310,35262,1130,1,1,5.89
17311,35254,1130,1,1,5.41
17312,35253,1130,1,1,5.02
17313,35260,1130,1,1,4.87
17314,35252,1130,1,1,5.16
17315,35261,1130,1,1,5.45
17316,35247,1130,1,1,5.43
17317,35734,1131,1,1,100
17318,36008,1131,1,1,100
17319,35988,1131,1,1,100
17320,38399,1132,1,1,21.45
17321,38397,1132,1,1,26.24
17322,38398,1132,1,1,24.47
17323,38396,1132,1,1,27.84
17324,38399,1133,1,1,51.77
17325,38396,1133,1,1,51.95
17326,38398,1133,1,1,51.42
17327,38397,1133,1,1,44.86
17328,38391,1134,1,1,38.05
17329,38395,1134,1,1,28.62
17330,38393,1134,1,1,33.33
17331,38393,1135,1,1,28.04
17332,38391,1135,1,1,36.76
17333,38395,1135,1,1,35.2
17334,38394,1136,1,1,100
17335,38391,1137,1,1,33.52
17336,38393,1137,1,1,34.09
17337,38395,1137,1,1,32.39
17338,38392,1138,1,1,100
17339,38099,1138,1,1,5.12
17340,38575,1138,1,1,5.88
17341,38093,1138,1,1,5.7
17342,38084,1138,1,1,4.89
17343,38091,1138,1,1,4.95
17344,38082,1138,1,1,4.89
17345,38086,1138,1,1,4.42
17346,38089,1138,1,1,5.88
17347,38087,1138,1,1,4.42
17348,38083,1138,1,1,4.89
17349,38095,1138,1,1,6
17350,38088,1138,1,1,5.59
17351,38085,1138,1,1,6.23
17352,38094,1138,1,1,6
17353,38098,1138,1,1,4.89
17354,38090,1138,1,1,5.59
17355,38096,1138,1,1,4.89
17356,38097,1138,1,1,4.95
17357,38092,1138,1,1,4.83
17358,38390,1139,1,1,100
17359,38463,1139,1,1,100
17360,38454,1139,1,1,100
17361,38636,1139,1,1,100
17362,40313,1140,1,1,100
17363,40314,1140,1,1,100
17364,40315,1140,1,1,100
17365,40316,1140,1,1,100
17366,40308,1141,1,1,100
17367,40310,1141,1,1,100
17368,40312,1141,1,1,100
17369,40309,1142,1,1,100
17370,40311,1142,1,1,100
17371,40307,1143,1,1,100
17372,40379,1143,1,1,100
17373,40385,1143,1,1,100
17374,40711,1143,1,1,100
17375,40177,1143,1,1,4.58
17376,40175,1143,1,1,6.1
17377,40171,1143,1,1,5.19
17378,40173,1143,1,1,3.66
17379,40182,1143,1,1,4.73
17380,40174,1143,1,1,5.03
17381,40170,1143,1,1,4.27
17382,40167,1143,1,1,4.73
17383,40166,1143,1,1,4.27
17384,40168,1143,1,1,5.87
17385,40169,1143,1,1,5.11
17386,40179,1143,1,1,4.88
17387,40181,1143,1,1,4.96
17388,43641,1143,1,1,4.27
17389,43662,1143,1,1,5.03
17390,40178,1143,1,1,4.04
17391,40183,1143,1,1,4.27
17392,40172,1143,1,1,4.88
17393,40344,1143,1,1,4.12
17394,40176,1143,1,1,4.81
17395,40180,1143,1,1,5.19
17396,37131,1144,1,1,14.21
17397,37156,1144,1,1,14.21
17398,37155,1144,1,1,15.05
17399,37141,1144,1,1,14.95
17400,37146,1144,1,1,15.16
17401,37145,1144,1,1,12.42
17402,37160,1144,1,1,13.26
17403,37150,1144,1,1,15.05
17404,37140,1144,1,1,14.84
17405,37135,1144,1,1,13.68
17406,37161,1144,1,1,14.84
17407,37165,1144,1,1,14.74
17408,37136,1144,1,1,14.74
17409,37151,1144,1,1,12.84
17410,37150,1145,1,1,13.18
17411,37151,1145,1,1,14.26
17412,37165,1145,1,1,14.26
17413,37155,1145,1,1,14.79
17414,37135,1145,1,1,12.54
17415,37141,1145,1,1,17.68
17416,37161,1145,1,1,13.18
17417,37136,1145,1,1,14.36
17418,37156,1145,1,1,14.36
17419,37140,1145,1,1,17.26
17420,37131,1145,1,1,12.86
17421,37160,1145,1,1,13.5
17422,37145,1145,1,1,14.47
17423,37146,1145,1,1,13.29
17424,37136,1146,1,1,13.14
17425,37146,1146,1,1,13.45
17426,37160,1146,1,1,14.09
17427,37141,1146,1,1,13.67
17428,37161,1146,1,1,15.04
17429,37145,1146,1,1,14.09
17430,37140,1146,1,1,13.88
17431,37151,1146,1,1,13.03
17432,37150,1146,1,1,14.72
17433,37156,1146,1,1,13.35
17434,37165,1146,1,1,16.74
17435,37131,1146,1,1,15.15
17436,37135,1146,1,1,14.72
17437,37155,1146,1,1,14.94
17438,37154,1147,1,1,12.93
17439,37149,1147,1,1,14.93
17440,37153,1147,1,1,16.09
17441,37159,1147,1,1,15.25
17442,37163,1147,1,1,15.46
17443,37144,1147,1,1,15.35
17444,37164,1147,1,1,13.78
17445,37158,1147,1,1,13.04
17446,37133,1147,1,1,14.3
17447,37143,1147,1,1,15.35
17448,37134,1147,1,1,13.88
17449,37139,1147,1,1,12.72
17450,37148,1147,1,1,14.51
17451,37138,1147,1,1,12.41
17452,37153,1148,1,1,12.46
17453,37164,1148,1,1,14.57
17454,37133,1148,1,1,13.2
17455,37139,1148,1,1,13.62
17456,37149,1148,1,1,14.26
17457,37143,1148,1,1,15.21
17458,37148,1148,1,1,15.31
17459,37154,1148,1,1,14.68
17460,37144,1148,1,1,14.47
17461,37134,1148,1,1,16.37
17462,37159,1148,1,1,13.52
17463,37138,1148,1,1,13.83
17464,37158,1148,1,1,14.57
17465,37163,1148,1,1,13.94
17466,37158,1149,1,1,12.98
17467,37159,1149,1,1,13.4
17468,37153,1149,1,1,13.09
17469,37163,1149,1,1,14.15
17470,37149,1149,1,1,15.74
17471,37154,1149,1,1,14.04
17472,37133,1149,1,1,14.79
17473,37138,1149,1,1,14.47
17474,37139,1149,1,1,15.11
17475,37144,1149,1,1,16.06
17476,37164,1149,1,1,13.19
17477,37148,1149,1,1,14.47
17478,37143,1149,1,1,13.83
17479,37134,1149,1,1,14.68
17480,37132,1150,1,1,14.94
17481,37152,1150,1,1,15.47
17482,37165,1150,1,1,14.94
17483,37137,1150,1,1,14.32
17484,37155,1150,1,1,16.2
17485,37140,1150,1,1,14.94
17486,37142,1150,1,1,12.02
17487,37150,1150,1,1,14.42
17488,37147,1150,1,1,16.09
17489,37162,1150,1,1,14.21
17490,37157,1150,1,1,14
17491,37135,1150,1,1,13.9
17492,37145,1150,1,1,13.38
17493,37160,1150,1,1,11.18
17494,37165,1151,1,1,13.94
17495,37137,1151,1,1,14.47
17496,37162,1151,1,1,14.04
17497,37142,1151,1,1,14.57
17498,37160,1151,1,1,15.31
17499,37150,1151,1,1,13.94
17500,37145,1151,1,1,12.99
17501,37132,1151,1,1,15.1
17502,37135,1151,1,1,14.15
17503,37155,1151,1,1,14.26
17504,37152,1151,1,1,15.52
17505,37147,1151,1,1,13.83
17506,37140,1151,1,1,13.73
17507,37157,1151,1,1,14.15
17508,37147,1152,1,1,15.92
17509,37145,1152,1,1,14.54
17510,37140,1152,1,1,14.01
17511,37160,1152,1,1,13.48
17512,37155,1152,1,1,13.27
17513,37142,1152,1,1,14.54
17514,37162,1152,1,1,13.8
17515,37157,1152,1,1,14.97
17516,37150,1152,1,1,12.95
17517,37135,1152,1,1,14.01
17518,37165,1152,1,1,13.38
17519,37132,1152,1,1,14.97
17520,37152,1152,1,1,14.65
17521,37137,1152,1,1,15.5
17522,37152,1153,1,1,15.47
17523,37137,1153,1,1,13.12
17524,37138,1153,1,1,14.57
17525,37136,1153,1,1,14.69
17526,37134,1153,1,1,14.01
17527,37132,1153,1,1,17.04
17528,37133,1153,1,1,15.13
17529,37146,1153,1,1,13.34
17530,37164,1153,1,1,14.24
17531,37143,1153,1,1,12.78
17532,37148,1153,1,1,15.02
17533,37156,1153,1,1,15.13
17534,37162,1153,1,1,16.26
17535,37153,1153,1,1,13.34
17536,37144,1153,1,1,14.57
17537,37142,1153,1,1,13.45
17538,37163,1153,1,1,14.35
17539,37161,1153,1,1,14.46
17540,37147,1153,1,1,15.02
17541,37154,1153,1,1,15.7
17542,37158,1153,1,1,14.35
17543,37131,1153,1,1,14.8
17544,37149,1153,1,1,12.78
17545,37157,1153,1,1,13.56
17546,37159,1153,1,1,12.78
17547,37139,1153,1,1,12
17548,37141,1153,1,1,13.68
17549,37151,1153,1,1,14.35
17550,37152,1154,1,1,14.95
17551,37134,1154,1,1,13.29
17552,37161,1154,1,1,13.62
17553,37143,1154,1,1,14.62
17554,37137,1154,1,1,15.95
17555,37139,1154,1,1,11.85
17556,37141,1154,1,1,17.05
17557,37163,1154,1,1,12.96
17558,37142,1154,1,1,13.95
17559,37131,1154,1,1,13.07
17560,37158,1154,1,1,14.29
17561,37132,1154,1,1,14.95
17562,37133,1154,1,1,12.96
17563,37154,1154,1,1,14.4
17564,37149,1154,1,1,16.06
17565,37136,1154,1,1,13.95
17566,37138,1154,1,1,16.06
17567,37148,1154,1,1,14.73
17568,37164,1154,1,1,15.17
17569,37144,1154,1,1,13.18
17570,37153,1154,1,1,12.74
17571,37147,1154,1,1,15.39
17572,37159,1154,1,1,12.96
17573,37157,1154,1,1,13.62
17574,37151,1154,1,1,13.62
17575,37146,1154,1,1,17.28
17576,37162,1154,1,1,14.29
17577,37156,1154,1,1,13.07
17578,37144,1155,1,1,15.01
17579,37142,1155,1,1,15.58
17580,37153,1155,1,1,14.11
17581,37161,1155,1,1,13.32
17582,37154,1155,1,1,13.88
17583,37157,1155,1,1,15.69
17584,37163,1155,1,1,13.88
17585,37151,1155,1,1,15.24
17586,37147,1155,1,1,13.32
17587,37162,1155,1,1,14.33
17588,37152,1155,1,1,14.56
17589,37156,1155,1,1,17.04
17590,37149,1155,1,1,14.11
17591,37146,1155,1,1,12.75
17592,37148,1155,1,1,13.21
17593,37141,1155,1,1,14.79
17594,37164,1155,1,1,11.85
17595,37131,1155,1,1,14.56
17596,37137,1155,1,1,15.8
17597,37133,1155,1,1,14.79
17598,37159,1155,1,1,14.22
17599,37143,1155,1,1,14
17600,37132,1155,1,1,13.43
17601,37136,1155,1,1,15.46
17602,37139,1155,1,1,14.22
17603,37158,1155,1,1,13.88
17604,37138,1155,1,1,12.98
17605,37134,1155,1,1,14
17606,36858,1156,1,1,100
17607,37339,1156,1,1,300
17608,37416,1156,1,1,100
17609,37417,1156,1,1,100
17610,37418,1156,1,1,100
17611,39118,1157,1,1,16.35
17612,39099,1157,1,1,14.59
17613,39089,1157,1,1,12.97
17614,39113,1157,1,1,14.32
17615,39103,1157,1,1,14.59
17616,39108,1157,1,1,16.08
17617,39093,1157,1,1,15.27
17618,39104,1157,1,1,14.59
17619,39094,1157,1,1,14.05
17620,39119,1157,1,1,15
17621,39114,1157,1,1,13.51
17622,39109,1157,1,1,13.65
17623,39123,1157,1,1,13.65
17624,39098,1157,1,1,11.35
17625,39123,1158,1,1,13.56
17626,39098,1158,1,1,14.93
17627,39114,1158,1,1,13.29
17628,39094,1158,1,1,15.21
17629,39108,1158,1,1,14.38
17630,39119,1158,1,1,13.84
17631,39104,1158,1,1,17.67
17632,39103,1158,1,1,14.52
17633,39109,1158,1,1,14.11
17634,39089,1158,1,1,14.93
17635,39093,1158,1,1,11.37
17636,39099,1158,1,1,14.11
17637,39118,1158,1,1,14.38
17638,39113,1158,1,1,13.7
17639,39108,1159,1,1,13.82
17640,39094,1159,1,1,14.1
17641,39104,1159,1,1,12.54
17642,39113,1159,1,1,15.53
17643,39114,1159,1,1,14.24
17644,39098,1159,1,1,14.67
17645,39123,1159,1,1,13.68
17646,39089,1159,1,1,14.96
17647,39093,1159,1,1,14.1
17648,39119,1159,1,1,12.96
17649,39109,1159,1,1,14.81
17650,39103,1159,1,1,16.24
17651,39099,1159,1,1,15.67
17652,39118,1159,1,1,12.68
17653,39121,1160,1,1,15.41
17654,39122,1160,1,1,12.97
17655,39116,1160,1,1,13.65
17656,39096,1160,1,1,15.41
17657,39117,1160,1,1,15.68
17658,39111,1160,1,1,14.05
17659,39112,1160,1,1,14.86
17660,39101,1160,1,1,11.35
17661,39092,1160,1,1,10.95
17662,39091,1160,1,1,15.54
17663,39097,1160,1,1,14.05
17664,39102,1160,1,1,14.46
17665,39106,1160,1,1,16.76
17666,39107,1160,1,1,14.86
17667,39097,1161,1,1,12.86
17668,39116,1161,1,1,16.64
17669,39102,1161,1,1,12.45
17670,39107,1161,1,1,12.58
17671,39092,1161,1,1,15.83
17672,39117,1161,1,1,14.34
17673,39122,1161,1,1,14.21
17674,39091,1161,1,1,14.07
17675,39112,1161,1,1,13.13
17676,39096,1161,1,1,13.94
17677,39101,1161,1,1,14.61
17678,39106,1161,1,1,15.43
17679,39121,1161,1,1,15.43
17680,39111,1161,1,1,14.48
17681,39122,1162,1,1,14.1
17682,39111,1162,1,1,14.1
17683,39101,1162,1,1,14.39
17684,39092,1162,1,1,15.51
17685,39121,1162,1,1,13.54
17686,39106,1162,1,1,15.94
17687,39091,1162,1,1,15.94
17688,39097,1162,1,1,14.67
17689,39102,1162,1,1,14.95
17690,39107,1162,1,1,13.26
17691,39117,1162,1,1,14.1
17692,39116,1162,1,1,10.86
17693,39112,1162,1,1,14.25
17694,39096,1162,1,1,14.39
17695,39113,1163,1,1,13.67
17696,39105,1163,1,1,14.75
17697,39090,1163,1,1,16.1
17698,39118,1163,1,1,14.61
17699,39110,1163,1,1,17.32
17700,39108,1163,1,1,11.91
17701,39120,1163,1,1,13.13
17702,39093,1163,1,1,15.56
17703,39095,1163,1,1,15.29
17704,39103,1163,1,1,14.07
17705,39098,1163,1,1,12.86
17706,39100,1163,1,1,15.43
17707,39115,1163,1,1,13.53
17708,39123,1163,1,1,11.77
17709,39118,1164,1,1,16.55
17710,39113,1164,1,1,13.13
17711,39110,1164,1,1,15.32
17712,39115,1164,1,1,14.23
17713,39100,1164,1,1,15.18
17714,39103,1164,1,1,14.36
17715,39105,1164,1,1,12.31
17716,39108,1164,1,1,14.23
17717,39123,1164,1,1,14.64
17718,39093,1164,1,1,13
17719,39120,1164,1,1,13.82
17720,39095,1164,1,1,13.27
17721,39090,1164,1,1,14.64
17722,39098,1164,1,1,15.32
17723,39103,1165,1,1,12.62
17724,39123,1165,1,1,12.9
17725,39110,1165,1,1,13.88
17726,39105,1165,1,1,15.15
17727,39098,1165,1,1,14.31
17728,39095,1165,1,1,14.03
17729,39118,1165,1,1,17.11
17730,39113,1165,1,1,14.59
17731,39120,1165,1,1,14.17
17732,39100,1165,1,1,12.9
17733,39093,1165,1,1,15.71
17734,39115,1165,1,1,13.32
17735,39090,1165,1,1,15.57
17736,39108,1165,1,1,13.74
17737,39090,1166,1,1,11.48
17738,39105,1166,1,1,14.66
17739,39101,1166,1,1,13.97
17740,39106,1166,1,1,13.42
17741,39097,1166,1,1,17.01
17742,39107,1166,1,1,15.35
17743,39099,1166,1,1,13.55
17744,39091,1166,1,1,15.08
17745,39115,1166,1,1,14.38
17746,39122,1166,1,1,12.31
17747,39094,1166,1,1,13.42
17748,39111,1166,1,1,15.21
17749,39121,1166,1,1,15.77
17750,39100,1166,1,1,13.83
17751,39092,1166,1,1,13.69
17752,39114,1166,1,1,14.25
17753,39110,1166,1,1,15.77
17754,39096,1166,1,1,14.52
17755,39117,1166,1,1,15.35
17756,39112,1166,1,1,15.35
17757,39089,1166,1,1,13.83
17758,39119,1166,1,1,16.04
17759,39109,1166,1,1,13.69
17760,39102,1166,1,1,13.69
17761,39104,1166,1,1,14.11
17762,39095,1166,1,1,15.49
17763,39120,1166,1,1,11.62
17764,39116,1166,1,1,13.14
17765,39105,1167,1,1,14.43
17766,39097,1167,1,1,16.97
17767,39101,1167,1,1,14.57
17768,39119,1167,1,1,15.28
17769,39107,1167,1,1,13.58
17770,39116,1167,1,1,13.3
17771,39096,1167,1,1,13.15
17772,39090,1167,1,1,13.01
17773,39089,1167,1,1,14.14
17774,39114,1167,1,1,15.42
17775,39120,1167,1,1,15.42
17776,39100,1167,1,1,15.28
17777,39106,1167,1,1,14.57
17778,39109,1167,1,1,14.71
17779,39122,1167,1,1,14.29
17780,39095,1167,1,1,12.59
17781,39099,1167,1,1,14.99
17782,39121,1167,1,1,15.42
17783,39104,1167,1,1,15.28
17784,39117,1167,1,1,14.85
17785,39111,1167,1,1,13.72
17786,39102,1167,1,1,12.31
17787,39110,1167,1,1,15.98
17788,39092,1167,1,1,15.56
17789,39091,1167,1,1,12.59
17790,39094,1167,1,1,12.87
17791,39112,1167,1,1,12.73
17792,39115,1167,1,1,13.01
17793,39117,1168,1,1,16.74
17794,39097,1168,1,1,13.56
17795,39116,1168,1,1,12.99
17796,39089,1168,1,1,16.31
17797,39095,1168,1,1,15.01
17798,39096,1168,1,1,14
17799,39102,1168,1,1,16.31
17800,39090,1168,1,1,14.14
17801,39099,1168,1,1,14.29
17802,39112,1168,1,1,15.3
17803,39094,1168,1,1,14.14
17804,39119,1168,1,1,14.14
17805,39107,1168,1,1,8.66
17806,39091,1168,1,1,13.13
17807,39109,1168,1,1,15.44
17808,39100,1168,1,1,15.58
17809,39110,1168,1,1,15.87
17810,39104,1168,1,1,15.3
17811,39120,1168,1,1,13.13
17812,39115,1168,1,1,12.84
17813,39114,1168,1,1,14.86
17814,39092,1168,1,1,16.02
17815,39111,1168,1,1,15.87
17816,39122,1168,1,1,12.7
17817,39106,1168,1,1,11.83
17818,39121,1168,1,1,13.28
17819,39101,1168,1,1,14.43
17820,39105,1168,1,1,14.14
17821,39481,1169,1,1,100
17822,39373,1169,1,1,300
17823,39600,1169,1,1,100
17824,39601,1169,1,1,100
17825,39602,1169,1,1,100
17826,40926,1170,1,1,14.81
17827,40931,1170,1,1,12.9
17828,40897,1170,1,1,15.4
17829,40921,1170,1,1,14.66
17830,40911,1170,1,1,15.84
17831,40917,1170,1,1,15.98
17832,40927,1170,1,1,16.72
17833,40906,1170,1,1,13.34
17834,40916,1170,1,1,13.64
17835,40912,1170,1,1,12.61
17836,40907,1170,1,1,14.66
17837,40922,1170,1,1,12.46
17838,40902,1170,1,1,12.9
17839,40901,1170,1,1,14.08
17840,40926,1171,1,1,16.83
17841,40907,1171,1,1,14.68
17842,40911,1171,1,1,15.11
17843,40921,1171,1,1,13.81
17844,40912,1171,1,1,13.38
17845,40906,1171,1,1,14.53
17846,40927,1171,1,1,13.96
17847,40917,1171,1,1,14.1
17848,40897,1171,1,1,14.82
17849,40922,1171,1,1,12.95
17850,40916,1171,1,1,14.24
17851,40902,1171,1,1,13.67
17852,40901,1171,1,1,15.54
17853,40931,1171,1,1,12.37
17854,40902,1172,1,1,16.02
17855,40931,1172,1,1,14.23
17856,40922,1172,1,1,13.12
17857,40907,1172,1,1,14.09
17858,40912,1172,1,1,12.71
17859,40917,1172,1,1,12.71
17860,40906,1172,1,1,14.64
17861,40916,1172,1,1,13.12
17862,40911,1172,1,1,14.36
17863,40901,1172,1,1,14.23
17864,40921,1172,1,1,15.88
17865,40926,1172,1,1,16.85
17866,40927,1172,1,1,13.95
17867,40897,1172,1,1,14.09
17868,40920,1173,1,1,14.92
17869,40904,1173,1,1,14.18
17870,40919,1173,1,1,15.36
17871,40925,1173,1,1,15.36
17872,40929,1173,1,1,12.85
17873,40915,1173,1,1,14.48
17874,40930,1173,1,1,13.74
17875,40900,1173,1,1,14.62
17876,40910,1173,1,1,14.18
17877,40905,1173,1,1,14.48
17878,40909,1173,1,1,14.77
17879,40899,1173,1,1,14.18
17880,40914,1173,1,1,15.07
17881,40924,1173,1,1,11.82
17882,40904,1174,1,1,14.87
17883,40899,1174,1,1,15.45
17884,40905,1174,1,1,15.31
17885,40910,1174,1,1,16.04
17886,40925,1174,1,1,13.85
17887,40919,1174,1,1,13.12
17888,40914,1174,1,1,13.27
17889,40924,1174,1,1,12.68
17890,40930,1174,1,1,13.41
17891,40915,1174,1,1,14.87
17892,40920,1174,1,1,15.01
17893,40929,1174,1,1,14.87
17894,40909,1174,1,1,13.27
17895,40900,1174,1,1,13.99
17896,40915,1175,1,1,12.29
17897,40920,1175,1,1,14.66
17898,40899,1175,1,1,16.2
17899,40900,1175,1,1,16.48
17900,40904,1175,1,1,13.27
17901,40929,1175,1,1,15.78
17902,40924,1175,1,1,13.69
17903,40914,1175,1,1,14.53
17904,40905,1175,1,1,15.5
17905,40909,1175,1,1,13.69
17906,40919,1175,1,1,14.11
17907,40925,1175,1,1,14.53
17908,40930,1175,1,1,12.71
17909,40910,1175,1,1,12.57
17910,40913,1176,1,1,16.94
17911,40918,1176,1,1,13.32
17912,40923,1176,1,1,12.01
17913,40931,1176,1,1,14.14
17914,40921,1176,1,1,14.8
17915,40906,1176,1,1,13.98
17916,40916,1176,1,1,15.13
17917,40928,1176,1,1,12.99
17918,40898,1176,1,1,15.13
17919,40926,1176,1,1,13.82
17920,40901,1176,1,1,15.3
17921,40911,1176,1,1,12.34
17922,40903,1176,1,1,14.97
17923,40908,1176,1,1,15.13
17924,40913,1177,1,1,15.66
17925,40928,1177,1,1,13.92
17926,40918,1177,1,1,12.5
17927,40916,1177,1,1,17.25
17928,40926,1177,1,1,15.82
17929,40901,1177,1,1,13.13
17930,40931,1177,1,1,12.03
17931,40903,1177,1,1,13.92
17932,40911,1177,1,1,13.45
17933,40898,1177,1,1,13.45
17934,40923,1177,1,1,15.82
17935,40906,1177,1,1,13.61
17936,40908,1177,1,1,14.72
17937,40921,1177,1,1,14.72
17938,40913,1178,1,1,14.75
17939,40918,1178,1,1,13.21
17940,40921,1178,1,1,15.82
17941,40928,1178,1,1,15.36
17942,40903,1178,1,1,15.05
17943,40906,1178,1,1,14.9
17944,40923,1178,1,1,15.05
17945,40916,1178,1,1,14.59
17946,40926,1178,1,1,15.05
17947,40908,1178,1,1,13.06
17948,40901,1178,1,1,12.44
17949,40911,1178,1,1,13.67
17950,40898,1178,1,1,13.52
17951,40931,1178,1,1,13.52
17952,40920,1179,1,1,14.79
17953,40928,1179,1,1,13.87
17954,40917,1179,1,1,16.46
17955,40909,1179,1,1,14.63
17956,40930,1179,1,1,15.55
17957,40912,1179,1,1,13.72
17958,40902,1179,1,1,13.87
17959,40918,1179,1,1,13.26
17960,40910,1179,1,1,14.18
17961,40904,1179,1,1,13.11
17962,40905,1179,1,1,12.8
17963,40922,1179,1,1,11.43
17964,40923,1179,1,1,14.94
17965,40907,1179,1,1,14.79
17966,40927,1179,1,1,14.63
17967,40925,1179,1,1,11.89
17968,40929,1179,1,1,14.48
17969,40915,1179,1,1,14.33
17970,40919,1179,1,1,14.33
17971,40899,1179,1,1,13.72
17972,40897,1179,1,1,15.4
17973,40900,1179,1,1,14.33
17974,40908,1179,1,1,15.09
17975,40903,1179,1,1,14.18
17976,40924,1179,1,1,15.09
17977,40913,1179,1,1,15.55
17978,40914,1179,1,1,14.33
17979,40898,1179,1,1,15.24
17980,40923,1180,1,1,15.54
17981,40900,1180,1,1,16.42
17982,40899,1180,1,1,15.54
17983,40912,1180,1,1,14.81
17984,40898,1180,1,1,14.22
17985,40908,1180,1,1,14.37
17986,40919,1180,1,1,14.37
17987,40929,1180,1,1,14.37
17988,40914,1180,1,1,14.52
17989,40909,1180,1,1,14.66
17990,40905,1180,1,1,14.96
17991,40902,1180,1,1,11.58
17992,40928,1180,1,1,14.52
17993,40930,1180,1,1,12.32
17994,40910,1180,1,1,16.42
17995,40920,1180,1,1,15.25
17996,40927,1180,1,1,14.66
17997,40922,1180,1,1,13.34
17998,40903,1180,1,1,12.02
17999,40913,1180,1,1,14.52
18000,40924,1180,1,1,13.34
18001,40904,1180,1,1,14.81
18002,40925,1180,1,1,12.46
18003,40907,1180,1,1,14.66
18004,40897,1180,1,1,13.34
18005,40918,1180,1,1,15.1
18006,40917,1180,1,1,15.98
18007,40915,1180,1,1,11.88
18008,40925,1181,1,1,15.18
18009,40908,1181,1,1,16.03
18010,40922,1181,1,1,15.6
18011,40902,1181,1,1,14.33
18012,40905,1181,1,1,15.18
18013,40928,1181,1,1,14.61
18014,40912,1181,1,1,15.32
18015,40909,1181,1,1,14.18
18016,40923,1181,1,1,15.32
18017,40929,1181,1,1,14.18
18018,40904,1181,1,1,13.05
18019,40900,1181,1,1,12.2
18020,40898,1181,1,1,13.76
18021,40918,1181,1,1,12.91
18022,40930,1181,1,1,14.61
18023,40907,1181,1,1,13.76
18024,40919,1181,1,1,14.75
18025,40897,1181,1,1,12.48
18026,40910,1181,1,1,13.9
18027,40924,1181,1,1,12.77
18028,40914,1181,1,1,16.88
18029,40920,1181,1,1,13.48
18030,40903,1181,1,1,14.33
18031,40899,1181,1,1,14.61
18032,40913,1181,1,1,14.33
18033,40915,1181,1,1,14.18
18034,40917,1181,1,1,15.74
18035,40927,1181,1,1,12.34
18036,41474,1182,1,1,100
18037,41394,1182,1,1,300
18038,41659,1182,1,1,100
18039,41660,1182,1,1,100
18040,41661,1182,1,1,100
18041,43541,1183,1,1,100
18042,43542,1183,1,1,100
18043,43544,1183,1,1,100
18044,43546,1183,1,1,100
18045,43541,1184,1,1,100
18046,43543,1184,1,1,100
18047,43545,1184,1,1,100
18048,43546,1184,1,1,100
18049,44305,1185,1,1,100
18050,43541,1186,1,1,100
